Question,Answer,File,URL
How can I reach CAL for steps to access support?,"Monday to Friday 9 AM to 4 PM

Centre for Accessible Learning (CAL), 1500 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6

Phone: 778 782 3112
Fax: 778 782 4384
Email: cal_admin@sfu.ca

Phone: 778 782 5458
Email: cal_exams@sfu.ca

Ira Rishi — cal_admin@sfu.ca — 778 782 3112
Olivia Luongo — cal_admin@sfu.ca — 778 782 3112

Chelsea Jonathan — chelsea_jonathan@sfu.ca — 778 782 5883
Anita Kwan — anitak@sfu.ca — 778 782 5206
Nouran Abdelrazik — nouran_abdelrazik@sfu.ca — 778 782 4671
Casie Lee — casie_lee@sfu.ca — 778 782 8274
Victoria Lemmons — victoria_lemmons@sfu.ca — 778 782 8168
Poonam Santiago — poonam_santiago@sfu.ca
Ron Snitz — rsnitz@sfu.ca — 778 782 5381

Jacky Huang (Surrey) — cal_dso@sfu.ca — 778 782 8035
Marie Pitre — cal_dso@sfu.ca — 778 782 6498

Afsaneh Keivanshekouh — cal_exams@sfu.ca — 778 782 5458
Harshdeep Singh — cal_exams@sfu.ca — 778 782 4798
Nicole Tingler — cal_exams@sfu.ca — 778 782 8273
Joanna Angelidis — joanna_angelidis@sfu.ca
Micaela Roughton — mroughto@sfu.ca
Sue Schreiber — sue_schreiber@sfu.ca — 778 782 7791

Hours: 9 am to 4 pm, Monday to Friday

Centre for Accessible Learning (CAL), 1250 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6

caladmin@sfu.ca
778.782.3112
Secure Fax: 778.782.4384",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is the phone number for exam inquiries?,V5A 1S6,0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is the email address for exam inquiries?,"Hours of operation
Monday to Friday, 9 AM to 4 PM

Address
Centre for Accessible Learning (CAL)
1500 Maggie Benston Centre / 1250 Maggie Benston Centre
Simon Fraser University
Burnaby BC V5A 1S6

General inquiries (including steps to access support)
Phone: 778-782-3112
Fax / Secure Fax: 778-782-4384
Email: cal_admin@sfu.ca (also listed as caladmin@sfu.ca)

Exam inquiries
Phone: 778-782-5458
Email: cal_exams@sfu.ca

Ira Rishi
Email: cal_admin@sfu.ca
Phone: 778-782-3112

Olivia Luongo
Email: cal_admin@sfu.ca
Phone: 778-782-3112

Disability Access Advisors (DAAs)
Chelsea Jonathan — chelsea_jonathan@sfu.ca | Phone: 778-782-5883
Anita Kwan — anitak@sfu.ca | Phone: 778-782-5206
Nouran Abdelrazik — nouran_abdelrazik@sfu.ca | Phone: 778-782-4671
Casie Lee — casie_lee@sfu.ca | Phone: 778-782-8274
Victoria Lemmons — victoria_lemmons@sfu.ca | Phone: 778-782-8168
Poonam Santiago — poonam_santiago@sfu.ca
Ron Snitz — rsnitz@sfu.ca | Phone: 778-782-5381

Disability Services Officers (DSOs)
Jacky Huang (Surrey) — cal_dso@sfu.ca | Phone: 778-782-8035
Marie Pitre — cal_dso@sfu.ca | Phone: 778-782-6498

Exams Team
Afsaneh Keivanshekouh — cal_exams@sfu.ca | Phone: 778-782-5458
Harshdeep Singh — cal_exams@sfu.ca | Phone: 778-782-4798
Nicole Tingler — cal_exams@sfu.ca | Phone: 778-782-8273
Joanna Angelidis — joanna_angelidis@sfu.ca
Micaela Roughton — mroughto@sfu.ca
Sue Schreiber — sue_schreiber@sfu.ca | Phone: 778-782-7791",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
Who should I contact for general administrative questions at CAL?,778 782 3112,0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is Ira Rishi’s email and phone number?,"Hours of operation: Monday to Friday, 9 AM to 4 PM

Address: Centre for Accessible Learning (CAL), 1500 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6
(also listed as 1250 Maggie Benston Centre)

General inquiries (including steps to access support): Phone: 778 782 3112 | Fax: 778 782 4384 (Secure Fax: 778.782.4384) | Email: cal_admin@sfu.ca (also caladmin@sfu.ca)

Exam inquiries: Phone: 778 782 5458 | Email: cal_exams@sfu.ca

DAA role: Meet with individual students to establish eligibility for accommodations and liaise with instructors; each CAL registrant is assigned a DAA.

Disability Access Advisors (DAAs) and contacts:
- Ira Rishi — cal_admin@sfu.ca — 778 782 3112
- Olivia Luongo — cal_admin@sfu.ca — 778 782 3112
- Chelsea Jonathan — chelsea_jonathan@sfu.ca — 778 782 5883
- Anita Kwan — anitak@sfu.ca — 778 782 5206
- Nouran Abdelrazik — nouran_abdelrazik@sfu.ca — 778 782 4671
- Casie Lee — casie_lee@sfu.ca — 778 782 8274
- Victoria Lemmons — victoria_lemmons@sfu.ca — 778 782 8168
- Poonam Santiago — poonam_santiago@sfu.ca
- Ron Snitz — rsnitz@sfu.ca — 778 782 5381

DSO role: Arrange implementation of accommodations, including exam accommodations and securing equipment, space and software (CART, ASL, video captioning, braille).

Disability Services Officers (DSOs) and contacts:
- Jacky Huang (Surrey) — cal_dso@sfu.ca — 778 782 8035
- Marie Pitre — cal_dso@sfu.ca — 778 782 6498

Exams Team role: Liaise with student, instructor, DSOs and DAAs to ensure exam details are booked accurately for in‑person or remote accommodated exams.

Exams Team contacts:
- Afsaneh Keivanshekouh — cal_exams@sfu.ca — 778 782 5458
- Harshdeep Singh — cal_exams@sfu.ca — 778 782 4798
- Nicole Tingler — cal_exams@sfu.ca — 778 782 8273
- Joanna Angelidis — joanna_angelidis@sfu.ca
- Micaela Roughton — mroughto@sfu.ca
- Sue Schreiber — sue_schreiber@sfu.ca — 778 782 7791",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
How can I contact Olivia Luongo?,778.782.4384,0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
Who are the Disability Access Advisors (DAAs) listed?,"Monday to Friday 9 AM to 4 PM
Centre for Accessible Learning (CAL)
1500 Maggie Benston Centre
Simon Fraser University
Burnaby BC V5A 1S6
Phone: 778 782 3112
Fax: 778 782 4384
Email: cal_admin@sfu.ca
Phone: 778 782 5458
Email: cal_exams@sfu.ca
Ira Rishi — Email: cal_admin@sfu.ca; Phone: 778 782 3112
Olivia Luongo — Email: cal_admin@sfu.ca; Phone: 778 782 3112
Chelsea Jonathan — Email: chelsea_jonathan@sfu.ca; Phone: 778 782 5883
Anita Kwan — Email: anitak@sfu.ca; Phone: 778 782 5206
Nouran Abdelrazik — Email: nouran_abdelrazik@sfu.ca; Phone: 778 782 4671
Casie Lee — Email: casie_lee@sfu.ca; Phone: 778 782-8274
Victoria Lemmons — Email: victoria_lemmons@sfu.ca; Phone: 778 782 8168
Poonam Santiago — Email: poonam_santiago@sfu.ca
Ron Snitz — Email: rsnitz@sfu.ca; Phone: 778 782 5381
Jacky Huang (Surrey) — Email: cal_dso@sfu.ca; Phone: 778 782 8035
Marie Pitre — Email: cal_dso@sfu.ca; Phone: 778 782 6498
Afsaneh Keivanshekouh — Email: cal_exams@sfu.ca; Phone: 778 782 5458
Harshdeep Singh — Email: cal_exams@sfu.ca; Phone: 778 782 4798
Nicole Tingler — Email: cal_exams@sfu.ca; Phone: 778 782 8273
Joanna Angelidis — Email: joanna_angelidis@sfu.ca
Micaela Roughton — Email: mroughto@sfu.ca
Sue Schreiber — Email: sue_schreiber@sfu.ca; Phone: 778 782 7791
Hours: 9 am to 4 pm, Monday to Friday
Centre for Accessible Learning (CAL)
1250 Maggie Benston Centre
Simon Fraser University
Burnaby BC V5A 1S6
Email: caladmin@sfu.ca
Phone: 778.782.3112
Secure Fax: 778.782.4384",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What do DAAs do for students?,cal_admin@sfu.ca,0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
How is a DAA assigned to a CAL registrant?,"Monday to Friday, 9:00 AM to 4:00 PM",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
How can I contact Chelsea Jonathan?,"Phone: 778 782 3112
Fax: 778 782 4384
Email: cal_admin@sfu.ca",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is Anita Kwan’s contact information?,"Monday to Friday, 9 AM to 4 PM",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
How can I reach Nouran Abdelrazik?,778 782 5458,0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is Casie Lee’s phone number and email?,"Hours of operation: Monday to Friday, 9:00 AM – 4:00 PM

Address: Centre for Accessible Learning (CAL), 1500 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6 (also listed: 1250 Maggie Benston Centre)

General inquiries: Phone 778‑782‑3112; Fax/Secure Fax 778‑782‑4384; Email cal_admin@sfu.ca (also caladmin@sfu.ca)

Exam inquiries: Phone 778‑782‑5458; Email cal_exams@sfu.ca

Ira Rishi: cal_admin@sfu.ca; 778‑782‑3112

Olivia Luongo: cal_admin@sfu.ca; 778‑782‑3112

Disability Access Advisors (DAAs):
- Chelsea Jonathan — chelsea_jonathan@sfu.ca; 778‑782‑5883
- Anita Kwan — anitak@sfu.ca; 778‑782‑5206
- Nouran Abdelrazik — nouran_abdelrazik@sfu.ca; 778‑782‑4671
- Casie Lee — casie_lee@sfu.ca; 778‑782‑8274
- Victoria Lemmons — victoria_lemmons@sfu.ca; 778‑782‑8168
- Poonam Santiago — poonam_santiago@sfu.ca
- Ron Snitz — rsnitz@sfu.ca; 778‑782‑5381

Disability Services Officers (DSOs):
- Jacky Huang (Surrey) — cal_dso@sfu.ca; 778‑782‑8035
- Marie Pitre — cal_dso@sfu.ca; 778‑782‑6498

Exams Team:
- Afsaneh Keivanshekouh — cal_exams@sfu.ca; 778‑782‑5458
- Harshdeep Singh — cal_exams@sfu.ca; 778‑782‑4798
- Nicole Tingler — cal_exams@sfu.ca; 778‑782‑8273
- Joanna Angelidis — joanna_angelidis@sfu.ca
- Micaela Roughton — mroughto@sfu.ca
- Sue Schreiber — sue_schreiber@sfu.ca; 778‑782‑7791",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is Victoria Lemmons’ contact information?,cal_exams@sfu.ca,0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
How can I contact Poonam Santiago?,"Monday to Friday 9 AM to 4 PM

Centre for Accessible Learning (CAL), 1500 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6

Phone: 778 782 3112

Fax: 778 782 4384

Email: cal_admin@sfu.ca

Exam phone: 778 782 5458

Exam email: cal_exams@sfu.ca

Ira Rishi — cal_admin@sfu.ca — 778 782 3112

Olivia Luongo — cal_admin@sfu.ca — 778 782 3112

DAAs meet with individual students to establish eligibility for accommodations and liaise with instructors; each CAL registrant is assigned a DAA.

Chelsea Jonathan — chelsea_jonathan@sfu.ca — 778 782 5883

Anita Kwan — anitak@sfu.ca — 778 782 5206

Nouran Abdelrazik — nouran_abdelrazik@sfu.ca — 778 782 4671

Casie Lee — casie_lee@sfu.ca — 778 782 8274

Victoria Lemmons — victoria_lemmons@sfu.ca — 778 782 8168

Poonam Santiago — poonam_santiago@sfu.ca

Ron Snitz — rsnitz@sfu.ca — 778 782 5381

DSOs arrange implementation of accommodations, including exam accommodations and securing equipment, space and software (CART, ASL, captioning, braille).

Jacky Huang (Surrey) — cal_dso@sfu.ca — 778 782 8035

Marie Pitre — cal_dso@sfu.ca — 778 782 6498

Exams Team liaises with students, instructors, DSOs and DAAs to book in-person or remote accommodated exams.

Afsaneh Keivanshekouh — cal_exams@sfu.ca — 778 782 5458

Harshdeep Singh — cal_exams@sfu.ca — 778 782 4798

Nicole Tingler — cal_exams@sfu.ca — 778 782 8273

Joanna Angelidis — joanna_angelidis@sfu.ca

Micaela Roughton — mroughto@sfu.ca

Sue Schreiber — sue_schreiber@sfu.ca — 778 782 7791

Hours: 9 am to 4 pm, Monday to Friday

Centre for Accessible Learning (CAL), 1250 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6

Email: caladmin@sfu.ca

Phone: 778.782.3112

Secure Fax: 778.782.4384",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is Ron Snitz’s email and phone number?,"Phone: 778 782 3112
Fax: 778 782 4384
Email: cal_admin@sfu.ca",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is the role of Disability Services Officers (DSOs)?,"Monday to Friday 9 AM to 4 PM
Centre for Accessible Learning (CAL), 1500 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6
Phone: 778 782 3112; Fax: 778 782 4384; Email: cal_admin@sfu.ca
Phone: 778 782 5458; Email: cal_exams@sfu.ca
cal_admin@sfu.ca; Phone: 778 782 3112
cal_admin@sfu.ca; Phone: 778 782 3112
DAAs meet with individual students to establish their eligibility for accommodations and liaise with instructors to explore ways to ensure equitable course accessibility for a specific student. Each person registered at CAL is assigned a DAA as their point person.
chelsea_jonathan@sfu.ca; Phone: 778 782 5883
anitak@sfu.ca; Phone: 778 782 5206
nouran_abdelrazik@sfu.ca; Phone: 778 782 4671
casie_lee@sfu.ca; Phone: 778 782-8274
victoria_lemmons@sfu.ca; Phone: 778 782 8168
poonam_santiago@sfu.ca
rsnitz@sfu.ca; Phone: 778 782 5381
DSOs arrange for the implementation of accommodations, including exam accommodations and securing appropriate equipment, space and software resources, including CART, ASL, video captioning and braille.
cal_dso@sfu.ca; Phone: 778 782 8035
cal_dso@sfu.ca; Phone: 778 782 6498
The Exams Team is responsible for liaising with the student, instructor, Disability Services Officers and Disability Access Advisors to ensure that all exam details are booked accurately so that CAL registrants are provided with in-person or remote accommodated exams.
cal_exams@sfu.ca; Phone: 778 782 5458
cal_exams@sfu.ca; Phone: 778 782 4798
cal_exams@sfu.ca; Phone: 778 782 8273
joanna_angelidis@sfu.ca
mroughto@sfu.ca
sue_schreiber@sfu.ca; Phone: 778 782 7791
9 am to 4 pm, Monday to Friday
Centre for Accessible Learning (CAL), 1250 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6
caladmin@sfu.ca; Phone: 778.782.3112; Secure Fax: 778.782.4384",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
Which accommodations and services do DSOs arrange?,"cal_admin@sfu.ca
778 782 3112",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
Who are the DSOs named in the text?,"Monday to Friday 9 AM to 4 PM

Centre for Accessible Learning (CAL)
1500 Maggie Benston Centre
Simon Fraser University
Burnaby BC V5A 1S6

Phone: 778 782 3112
Fax: 778 782 4384
Email: cal_admin@sfu.ca

Phone: 778 782 5458
Email: cal_exams@sfu.ca",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
How can I contact Jacky Huang in Surrey?,"cal_admin@sfu.ca
778 782 3112",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is Marie Pitre’s contact information?,"Hours of operation: Monday to Friday, 9 AM to 4 PM

Address(es):
- Centre for Accessible Learning (CAL), 1500 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6
- Centre for Accessible Learning (CAL), 1250 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6

General inquiries:
- Phone: 778-782-3112
- Secure Fax: 778-782-4384
- Email: cal_admin@sfu.ca (also listed as caladmin@sfu.ca)

Exam inquiries:
- Phone: 778-782-5458
- Email: cal_exams@sfu.ca

Contacts (general / admin):
- Ira Rishi — Email: cal_admin@sfu.ca — Phone: 778-782-3112
- Olivia Luongo — Email: cal_admin@sfu.ca — Phone: 778-782-3112

Disability Access Advisors (DAAs):
- Chelsea Jonathan — Email: chelsea_jonathan@sfu.ca — Phone: 778-782-5883
- Anita Kwan — Email: anitak@sfu.ca — Phone: 778-782-5206
- Nouran Abdelrazik — Email: nouran_abdelrazik@sfu.ca — Phone: 778-782-4671
- Casie Lee — Email: casie_lee@sfu.ca — Phone: 778-782-8274
- Victoria Lemmons — Email: victoria_lemmons@sfu.ca — Phone: 778-782-8168
- Poonam Santiago — Email: poonam_santiago@sfu.ca
- Ron Snitz — Email: rsnitz@sfu.ca — Phone: 778-782-5381

Disability Services Officers (DSOs):
- Jacky Huang (Surrey) — Email: cal_dso@sfu.ca — Phone: 778-782-8035
- Marie Pitre — Email: cal_dso@sfu.ca — Phone: 778-782-6498

Exams Team:
- Afsaneh Keivanshekouh — Email: cal_exams@sfu.ca — Phone: 778-782-5458
- Harshdeep Singh — Email: cal_exams@sfu.ca — Phone: 778-782-4798
- Nicole Tingler — Email: cal_exams@sfu.ca — Phone: 778-782-8273
- Joanna Angelidis — Email: joanna_angelidis@sfu.ca
- Micaela Roughton — Email: mroughto@sfu.ca
- Sue Schreiber — Email: sue_schreiber@sfu.ca — Phone: 778-782-7791",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
Who is on the Exams Team?,"Chelsea Jonathan
Anita Kwan
Nouran Abdelrazik
Casie Lee
Victoria Lemmons
Poonam Santiago
Ron Snitz",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What does the Exams Team do?,"Hours of operation: Monday to Friday, 9:00 AM – 4:00 PM

Address: Centre for Accessible Learning (CAL), Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6 (listed as 1500 Maggie Benston Centre and 1250 Maggie Benston Centre)

General inquiries: Phone 778-782-3112 | Fax 778-782-4384 | Email cal_admin@sfu.ca (also listed as caladmin@sfu.ca)

Exam inquiries: Phone 778-782-5458 | Email cal_exams@sfu.ca

Disability Access Advisors (DAAs):
- Ira Rishi — cal_admin@sfu.ca | 778-782-3112
- Olivia Luongo — cal_admin@sfu.ca | 778-782-3112
- Chelsea Jonathan — chelsea_jonathan@sfu.ca | 778-782-5883
- Anita Kwan — anitak@sfu.ca | 778-782-5206
- Nouran Abdelrazik — nouran_abdelrazik@sfu.ca | 778-782-4671
- Casie Lee — casie_lee@sfu.ca | 778-782-8274
- Victoria Lemmons — victoria_lemmons@sfu.ca | 778-782-8168
- Poonam Santiago — poonam_santiago@sfu.ca
- Ron Snitz — rsnitz@sfu.ca | 778-782-5381

Disability Services Officers (DSOs):
- Jacky Huang (Surrey) — cal_dso@sfu.ca | 778-782-8035
- Marie Pitre — cal_dso@sfu.ca | 778-782-6498

Exams Team:
- Afsaneh Keivanshekouh — cal_exams@sfu.ca | 778-782-5458
- Harshdeep Singh — cal_exams@sfu.ca | 778-782-4798
- Nicole Tingler — cal_exams@sfu.ca | 778-782-8273
- Joanna Angelidis — joanna_angelidis@sfu.ca
- Micaela Roughton — mroughto@sfu.ca
- Sue Schreiber — sue_schreiber@sfu.ca | 778-782-7791",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
How can I contact Afsaneh Keivanshekouh?,"They meet with individual students to establish eligibility for accommodations, liaise with instructors to ensure equitable course accessibility for that student, and serve as the student's point person.",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is Harshdeep Singh’s contact information?,"Monday to Friday 9 AM to 4 PM
Centre for Accessible Learning (CAL), 1500 Maggie Benston Centre, Simon Fraser University, Burnaby BC V5A 1S6
Phone: 778 782 3112; Fax: 778 782 4384; Email: cal_admin@sfu.ca
Phone: 778 782 5458; Email: cal_exams@sfu.ca",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is Nicole Tingler’s phone and email?,Each person registered at CAL is assigned a Disability Access Advisor (DAA) as their point person.,0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
How can I contact Joanna Angelidis?,"Hours of operation:
Monday to Friday 9 AM to 4 PM

Address:
Centre for Accessible Learning (CAL)
1500 Maggie Benston Centre
Simon Fraser University
Burnaby BC V5A 1S6

General inquiries (including steps to access support):
Phone: 778 782 3112
Fax: 778 782 4384
Email: cal_admin@sfu.ca

Exam inquiries:
Phone: 778 782 5458
Email: cal_exams@sfu.ca

Ira Rishi
Email: cal_admin@sfu.ca
Phone: 778 782 3112

Olivia Luongo
Email: cal_admin@sfu.ca
Phone: 778 782 3112

Chelsea Jonathan
Email: chelsea_jonathan@sfu.ca
Phone: 778 782 5883

Anita Kwan
Email: anitak@sfu.ca
Phone: 778 782 5206

Nouran Abdelrazik
Email: nouran_abdelrazik@sfu.ca
Phone: 778 782 4671

Casie Lee
Email: casie_lee@sfu.ca
Phone: 778 782 8274

Victoria Lemmons
Email: victoria_lemmons@sfu.ca
Phone: 778 782 8168

Poonam Santiago
Email: poonam_santiago@sfu.ca

Ron Snitz
Email: rsnitz@sfu.ca
Phone: 778 782 5381

Disability Services Officers (DSOs):
Jacky Huang (Surrey)
Email: cal_dso@sfu.ca
Phone: 778 782 8035

Marie Pitre
Email: cal_dso@sfu.ca
Phone: 778 782 6498

Exams Team:
Afsaneh Keivanshekouh
Email: cal_exams@sfu.ca
Phone: 778 782 5458

Harshdeep Singh
Email: cal_exams@sfu.ca
Phone: 778 782 4798

Nicole Tingler
Email: cal_exams@sfu.ca
Phone: 778 782 8273

Joanna Angelidis
Email: joanna_angelidis@sfu.ca

Micaela Roughton
Email: mroughto@sfu.ca

Sue Schreiber
Email: sue_schreiber@sfu.ca
Phone: 778 782 7791

Alternative contact block:
Hours: 9 am to 4 pm, Monday to Friday
Centre for Accessible Learning (CAL)
1250 Maggie Benston Centre
Simon Fraser University
Burnaby BC V5A 1S6
Email: caladmin@sfu.ca
Phone: 778.782.3112
Secure Fax: 778.782.4384",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
How can I contact Micaela Roughton?,"chelsea_jonathan@sfu.ca
778 782 5883",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
How can I contact Sue Schreiber?,"Monday to Friday, 9 AM to 4 PM",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
Are there two different Maggie Benston Centre room numbers listed for CAL in the text?,"anitak@sfu.ca
778 782 5206",0_6_1_8,https://www.sfu.ca/students/accessible-learning/contact-us.html
What is the date of this policy and its most recent revision date?,"November 2, 1995
September 25, 2003",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What is the policy number and revision number?,"GP 26
A",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What is the overall purpose of Simon Fraser University's policy on students with disabilities?,"To recognize and affirm the rights of academically qualified students with disabilities to full, fair and equal access to University services, programs and facilities and to provide reasonable academic accommodations (up to undue hardship) without modifying academic standards.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
"Who is considered a ""student"" under this policy?",An applicant for admission as well as a person who has been admitted and is eligible to register in courses at the University.,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
"How does the policy define a ""student with a disability""?",A student with a disability is a person who:,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
"What does ""reasonable academic accommodation"" mean according to the policy?","An academic accommodation is a modification or extension of University resources, or of teaching or evaluation procedures that mitigates the effect of a student's disability on learning. Accommodations may be made by providing alternative ways for the student to meet requirements or by adapting the instructional delivery system and/or assessment procedures (for example, through visual language interpreters, note takers, alternate examination formats, adaptive equipment), and should enable the student to demonstrate their knowledge and skill without diluting curriculum or credentials, or detracting from the responsibility of the student to achieve individual results consistent with course/program requirements and objectives.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
Up to what point must the University provide reasonable accommodation?,Up to the point of undue hardship.,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
Does providing accommodation require modification of academic standards or elimination of academic evaluation?,No. Accommodations will not entail modification of academic standards or elimination of academic evaluation.,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
How should students request academic accommodation for a disability?,"- Bring the request to the Centre for Accessible Learning/Centre for Students with Disabilities.  
- Register with the Centre for Students with Disabilities.  
- Give reasonable notice, normally one semester's notice.  
- Provide appropriate supporting documentation/assessment from an appropriate professional (for new students documentation should be no more than three years old).  
- Student is responsible for costs associated with the documentation/assessment.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What is the normal notice period a student should give when requesting accommodation?,One semester's notice.,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What documentation must students provide when requesting accommodations?,"- Supporting documentation/assessment of the disability from an appropriate professional.  
- For new students: documentation must speak to the current condition and be no more than three years old.  
- Returning students whose condition has changed must provide new documentation; those whose condition is stable need not re-submit.  
- Student is responsible for the costs of the documentation/assessment.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
Which University office must students register with to receive accommodations?,Centre for Students with Disabilities,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What types of accommodations may be provided (give examples mentioned in the policy)?,"Visual language interpreters
Note takers
Alternate examination formats
Adaptive equipment
Priority registration
Assisted registration
Alternate formats for texts (e.g., digital format, large print)
Transition/education planning
Campus orientation
Accessible on-campus housing
Referrals to community resources
Health, counselling, or career services
Course-load reduction
Course substitutions
Advance notification of acceptance into a course/program",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What conditions must all reasonable accommodations provided by the University meet?,"Enable the student to demonstrate their knowledge and skill without diluting curriculum or credentials.
Not detract from the student's responsibility to achieve individual results consistent with course/program requirements and objectives.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
How are accommodations determined for individual students?,"- On an individual basis.  
- Assessed by the Centre for Accessible Learning in consultation with the student.  
- Based on current supporting documentation/assessment from an appropriate professional (documentation typically no more than three years old).  
- The Centre evaluates the documentation, makes appropriate accommodation recommendations and coordinates support services.  
- For course substitutions, the student, department/faculty and the Centre meet to discuss alternatives; curriculum committee decisions may be appealed.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What specific services are listed under general accommodations for students with disabilities?,"priority registration
assisted registration
alternate formats for texts and examinations
transition/education planning
campus orientation
accessible on‑campus housing
referrals to community resources
health services
counselling services
career services",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What kinds of program or course modifications are available to students with disabilities?,"- Course-load reduction (modification to program course-load)
- Modification of other academic requirements
- Course substitutions (arranged via meeting with student, department/faculty and Centre for Accessible Learning; subject to written rationale if denied and appeal to the Senate Appeals Board)",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
How are course substitution requests handled and who is involved in those discussions?,"Course substitution requests are discussed in a meeting to identify an appropriate substitution. Participants: the student, representatives from the department/faculty, and the Centre for Accessible Learning. If the department/faculty curriculum committee determines no appropriate substitution, the student receives written notification with the rationale; that decision may be appealed to the Senate Appeals Board, which may seek the Dean's advice.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What happens if a department or faculty curriculum committee determines no appropriate substitution exists?,"The student receives written notification explaining why the course is considered an essential component of the program, and the curriculum committee’s decision may be appealed to the Senate Appeals Board (which may seek the Dean’s advice).",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
To whom can students appeal decisions of the curriculum committee?,Senate Appeals Board,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What are the procedures for students who must withdraw from classes after the fifth day due to a change in disability?,"- Follow the current withdrawal procedures as set out in the University Calendar.  
- Include with the appropriate withdrawal forms a letter from the Centre for Accessible Learning indicating documentation has been received confirming the extenuating circumstances.  
- Where applicable, the Centre’s letter should explain why an application is being made for a selective retroactive withdrawal.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What documentation should accompany an application for selective retroactive withdrawal?,"A letter from the Centre indicating documentation has been received confirming the extenuating circumstances.

Where applicable, the Centre's letter must also explain why an application is being made for a selective retroactive withdrawal.",0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
What registration assistance is available to students needing specialized supports or technological aids?,Priority registration and advance notification of acceptance into a course or program to facilitate implementation of services or accommodations.,0_6_1_9,https://www.sfu.ca/policies/gazette/general/gp26.html
